NU_SEQUENCIAL;SG_UF_PROVA;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_STATUS_REDACAO;NU_NOTA_REDACAO
3921227;BA;4;1;1;1;1;1;405.4;443;536.5;578.5;1;500
47935;PB;;;0;0;0;0;;;;;;
1264691;RS;;;0;0;0;0;;;;;;
1696037;PA;;;0;1;1;0;;388.7;338.2;;1;600
2136936;RN;;;1;1;1;1;402.6;371.8;327.5;505.2;1;560
329802;PB;;;1;1;1;1;587.9;543;549.9;437.4;1;740
1342839;DF;;;1;1;1;1;558.7;608.4;590.7;639.5;1;960
1506377;AL;;;1;1;1;1;535.6;592.7;585.5;634.8;1;720
4005179;PI;;;1;1;1;1;488.4;486.3;481.4;452.9;1;820
1146724;SP;2;1;1;1;1;1;431.2;587.9;588.8;527.4;1;560
2638077;DF;;;0;0;0;0;;;;;;
342866;MT;;;1;1;1;1;508.5;557.8;567.6;536.5;1;540
2102146;SP;;;0;0;0;0;;;;;;
3067604;PR;;;1;1;1;1;488.2;573.5;572.9;589.3;1;600
2586608;AC;;;0;0;0;0;;;;;;
3757903;CE;;;1;1;1;1;414;447.3;440.9;485.1;1;600
1844606;SP;4;1;1;1;1;1;596.1;607.4;539.4;660.9;1;780
718937;AL;;;1;1;1;1;395.7;411.8;469.2;383.1;1;680
1473010;SP;2;1;0;0;0;0;;;;;;
734441;RS;;;0;0;0;0;;;;;;
835131;PE;;;1;1;1;1;520.9;533.8;497.2;466.2;1;420
1749979;BA;;;1;1;1;1;490.3;479.6;566.7;482.6;1;780
4142854;MA;2;1;1;1;1;1;485.6;418.1;511.5;448.7;1;600
3752532;RS;;;1;1;1;1;500.4;554.9;581.9;412.4;1;840
3305896;MG;;;1;1;1;1;591.6;606.9;546.9;702.2;1;760
3854680;AM;;;1;1;1;1;357.2;437.3;516.5;449.7;1;720
3702673;PA;;;1;1;1;1;353.9;464.4;495;440.1;1;460
2376247;BA;;;1;1;1;1;535.3;491.6;501.1;446.1;1;520
1833812;PI;;;1;1;1;1;480.1;570.3;505.1;443.7;1;700
2771508;GO;2;1;1;1;1;1;402.2;345.1;390.7;414.9;1;400
1213786;SP;;;1;1;1;1;658.8;686.2;631.5;773.9;1;840
4015191;BA;;;1;1;1;1;559.9;590.4;611.5;526.7;1;860
2222121;MG;;;0;0;0;0;;;;;;
697312;PE;2;1;1;1;1;1;482.9;323.9;384.6;434.1;1;440
932918;MT;2;1;0;0;0;0;;;;;;
2895075;MG;4;1;1;1;1;1;472.7;568.4;563.4;598.2;1;920
2028668;SP;;;1;1;1;1;668.1;706.7;630.1;809.2;1;900
3157135;AP;;;0;0;0;0;;;;;;
548853;AL;2;1;0;0;0;0;;;;;;
636819;MA;;;1;1;1;1;499.5;394.6;319.4;420.8;1;440
2765184;PA;;;1;1;1;1;357;542.6;477.2;549.6;1;540
364333;PA;;;1;1;1;1;406.9;417.7;449.4;411.2;1;420
1370090;MG;2;1;1;1;1;1;456.5;555;537.7;612.1;1;640
3063985;SP;;;1;1;1;1;414;494.3;588.1;469.2;1;640
657742;RN;;;0;0;0;0;;;;;;
1950896;RJ;2;1;1;1;1;1;396.9;320.2;400.2;509.3;1;440
3365213;BA;;;1;1;1;1;484.7;413.3;420.7;532.9;1;660
1252248;RJ;;;0;0;0;0;;;;;;
420640;MA;;;1;1;1;1;403.5;393.1;439.5;408.4;1;440
2047125;DF;;;1;1;1;1;619.5;597.3;629.2;713.4;1;860
607202;RJ;;;0;0;0;0;;;;;;
851126;MG;;;1;1;1;1;380.3;407.7;404.9;396;1;440
2713832;BA;2;1;1;1;1;1;452.4;355.6;465.3;489.2;1;600
3547761;SP;;;0;1;1;0;;390;428.5;;4;0
1035857;MA;2;1;1;1;1;1;588.5;650.8;489;497.1;1;900
436375;BA;;;1;1;1;1;389.1;295.5;423.5;556.3;1;620
1721777;PA;2;1;1;1;1;1;461.4;493.8;451.6;413;4;0
2637379;RO;2;1;0;0;0;0;;;;;;
3335632;SP;2;1;1;1;1;1;501.7;570.4;628.1;514.5;1;680
4083552;RJ;;;0;1;1;0;;508.6;590.5;;1;660
864298;MG;;;0;0;0;0;;;;;;
3191723;RN;;;1;1;1;1;573.9;500.2;568.7;689.6;1;720
1238223;SP;;;1;1;1;1;518.7;535;550.2;609.7;1;680
4323273;RS;;;0;0;0;0;;;;;;
727998;AM;;;0;0;0;0;;;;;;
1249819;SP;;;0;0;0;0;;;;;;
3738712;RR;2;1;1;1;1;1;509.1;541.3;547.8;517.3;1;640
1694307;MG;;;1;1;1;1;476.8;398;362.7;412.6;1;520
1117195;SP;;;0;0;0;0;;;;;;
2837941;RJ;1;1;1;1;1;1;598.6;526.8;525.5;702.9;1;700
3199471;PR;;;1;1;1;1;564.6;452.2;555.4;516.4;1;460
721442;RS;4;1;1;1;1;1;462.7;551;574.7;618.7;1;560
2703438;MG;;;1;1;1;1;450.2;545.1;600.4;423.2;1;540
3162656;MG;;;1;1;1;1;687.3;615.4;595.9;835.9;1;920
582629;GO;;;1;1;1;1;496.4;594.3;595.7;701.7;1;820
3232966;PB;2;1;1;1;1;1;429.1;387;428.9;480.6;1;600
3988872;MA;;;0;0;0;0;;;;;;
1291895;GO;;;1;1;1;1;412.2;412.8;348.9;597.7;1;420
404668;MG;;;1;1;1;1;485.3;527;517.9;531.3;1;680
212317;AL;2;1;1;1;1;1;520.7;581.7;587.4;538.9;1;800
3463573;MS;;;1;1;1;1;525.9;573.9;591.3;547.4;1;540
4290622;SP;2;1;0;0;0;0;;;;;;
2234976;MG;;;0;0;0;0;;;;;;
1270308;SE;;;0;1;1;0;;309.8;384.7;;1;580
80225;AL;;;1;1;1;1;602.3;609.4;577.3;739.6;1;900
3170945;SE;;;1;1;1;1;463.5;485.9;502.3;568.3;1;600
1413734;MA;2;1;1;1;1;1;447.7;433.8;466.4;477;1;560
1575944;TO;2;1;1;1;1;1;466.7;465.6;462.8;528.6;1;860
2181356;RS;4;1;1;1;1;1;524;539.2;571.4;578.5;1;680
3457594;PB;;;1;1;1;1;382;531.6;541.5;485.4;1;700
3988350;RO;;;1;1;1;1;439.1;492.3;478.2;413.3;1;580
1081351;MG;;;1;1;1;1;468.3;567.7;562.5;582;1;700
3438753;PA;;;1;1;1;1;447.7;381.7;598.7;423.4;1;700
1915757;SP;;;1;1;1;1;626.6;579.7;565.7;675.3;1;580
2324799;PR;;;1;1;1;1;595.8;568.9;594;572.9;1;620
1864646;PB;;;0;1;1;0;;589.9;616.4;;1;860
1151594;DF;;;1;1;1;1;681.7;649.8;645.5;793.7;1;940
445145;PA;;;1;1;1;1;402.5;493.2;500;455.1;1;840
1952866;MT;4;1;1;1;1;1;574.7;513.4;447.6;499.3;1;740
1824616;MA;;;0;0;0;0;;;;;;
3182839;PE;4;1;1;1;1;1;598.6;593;576.2;797.1;1;780
2449435;DF;;;0;0;0;0;;;;;;
1581675;RN;;;1;1;1;1;501.5;539.3;520.6;438.3;1;320
2661261;MS;2;1;1;1;1;1;572.4;549;518.2;497.3;1;520
788887;AC;;;0;0;0;0;;;;;;
990679;MT;;;0;0;0;0;;;;;;
3657509;BA;2;1;1;1;1;1;376.7;501.8;459;458.2;1;640
2084992;SP;;;1;1;1;1;614.4;605.2;621.9;427.4;1;660
2576197;MA;;;1;1;1;1;484.3;312;371.2;406.5;4;0
1411206;RJ;2;1;1;1;1;1;499.1;539.4;557.6;560;1;500
1899821;RS;;;0;0;0;0;;;;;;
1096501;AL;2;1;1;1;1;1;440.3;419.6;462.8;417.2;1;540
3955838;ES;;;1;1;1;1;500.8;598.9;558.2;422.8;1;580
627750;BA;;;1;1;1;1;416.4;512.8;546;420.1;1;400
1779836;PE;;;1;1;1;1;395.2;478.4;481.4;442.5;1;480
1202014;MG;2;1;1;1;1;1;488.7;559.3;589.2;537.8;1;800
3749152;PA;4;1;1;1;1;1;375.4;499.8;490.7;442;1;520
2694412;RN;;;1;1;1;1;583.8;589.8;587.7;642.4;1;840
3847081;PR;2;1;0;0;0;0;;;;;;
1563158;RJ;2;1;0;0;0;0;;;;;;
20426;PI;2;2;1;1;1;1;371.4;394.6;404.4;394.6;1;780
122307;SE;2;1;0;0;0;0;;;;;;
2161374;RN;;;1;1;1;1;602;597.1;546.3;568;1;520
3813767;BA;;;1;1;1;1;521.3;435.1;487;447.8;1;460
2580800;MG;;;1;1;1;1;563.3;614.8;574.6;556.3;1;800
1929245;MG;3;1;1;1;1;1;537.6;584.1;596.7;669.4;1;700
3659868;MG;;;1;1;1;1;535.1;574.8;346.7;540.7;1;680
2020760;RS;;;0;0;0;0;;;;;;
2665933;BA;;;1;1;1;1;512;458.1;494.7;456.3;1;680
695950;RN;;;0;0;0;0;;;;;;
1241147;AL;2;1;1;1;1;1;381.4;350.3;417;386;1;660
2651603;PR;;;1;1;1;1;536.6;537;523.5;533.1;1;760
3553655;SP;;;1;1;1;1;553.1;533.6;531.9;584.8;1;660
3110545;SP;;;1;1;1;1;596.7;590.7;580.6;676.4;1;880
4288184;PA;2;1;0;0;0;0;;;;;;
311538;AC;;;1;1;1;1;427.6;402.3;438.6;379.1;1;520
1108912;CE;2;1;1;1;1;1;543.5;368.4;443.3;565.7;1;460
2655909;PR;;;1;1;1;1;591.7;562.6;578.6;666.9;1;920
2391465;BA;2;1;1;1;1;1;591;507.7;551.2;580.9;1;900
308011;BA;2;1;1;1;1;1;567.5;567.1;564.5;475.7;1;780
3176208;MS;;;1;1;1;1;567.4;460.4;593.1;628.9;1;880
3596515;SP;;;0;0;0;0;;;;;;
3483573;AL;;;1;1;1;1;563.8;600.2;596.7;626.1;1;680
2866955;MG;;;0;0;0;0;;;;;;
3276669;PR;;;0;0;0;0;;;;;;
2372406;PE;;;0;0;0;0;;;;;;
1246720;ES;2;1;1;1;1;1;515.2;527.6;502;399.4;1;620
1650824;PI;;;0;0;0;0;;;;;;
2738582;MA;2;1;1;1;1;1;415.6;417.2;459.9;421.8;1;440
2154605;BA;2;1;1;1;1;1;593.9;622;576.9;584.5;1;860
732747;BA;;;1;1;1;1;408.9;487;518.5;543;1;720
1625017;PA;2;1;1;1;1;1;435.5;441.7;499.4;486.9;1;400
190666;PI;2;1;1;1;1;1;516.4;413.1;555.8;574.1;1;720
2506642;RJ;2;1;1;1;1;1;562.6;475.8;523.4;534.9;1;420
639789;RJ;;;1;1;1;1;510.5;584.1;580.7;475.5;1;440
142052;GO;2;1;0;0;0;0;;;;;;
3315407;BA;;;0;1;1;0;;491.9;596.3;;1;600
341917;MS;2;1;1;1;1;1;353.5;408.5;463.4;420;1;880
2339099;PB;;;1;1;1;1;429.4;380.2;503.8;427.7;1;480
1074917;PR;2;1;1;1;1;1;432;539.7;566.4;568.1;1;580
1696470;SP;2;1;0;0;0;0;;;;;;
343907;PE;;;1;1;1;1;402.7;497.7;500.8;406.8;1;640
2538520;DF;;;1;1;1;1;573.5;612.9;574.1;677.2;1;800
2131879;PE;2;1;1;1;1;1;376.9;517.9;508.8;455.3;1;480
540924;SP;;;1;1;1;1;556.4;599.4;609.8;614.2;1;680
42042;DF;2;1;1;1;1;1;494.9;532.4;558.1;473.2;1;760
616482;PR;;;0;0;0;0;;;;;;
1405197;AM;2;1;1;1;1;1;410.3;349.8;478.2;532.2;1;500
3012289;PA;;;1;1;1;1;441.9;349.5;307.9;429.9;1;480
3474751;PI;;;1;1;1;1;437.4;407.8;421.8;416.7;1;360
429;PE;;;1;1;1;1;508.3;518.1;555;463.6;1;480
1778206;AM;;;0;0;0;0;;;;;;
3013419;RJ;;;1;1;1;1;494.9;294.8;372.2;411.7;4;0
1944118;RS;1;2;1;1;1;1;548.5;591.8;548.8;599;1;800
2712543;MG;;;1;1;1;1;558.7;595.3;588.5;659.4;1;900
2328556;PA;;;1;1;1;1;455.9;422.4;481.8;447.3;1;460
50573;SE;2;1;1;1;1;1;441.8;495.9;489.4;606.8;1;840
957147;BA;;;0;0;0;0;;;;;;
1822379;CE;;;0;0;0;0;;;;;;
2042643;MG;;;1;1;1;1;430.3;470.9;424.1;408.3;1;520
1263558;PE;;;1;1;1;1;587.5;650.7;605.5;639.3;1;540
3714534;AM;;;1;1;1;1;398.5;398.7;439.5;438;1;360
3399004;BA;2;1;0;0;0;0;;;;;;
2891271;RN;;;0;0;0;0;;;;;;
1565872;MG;1;2;1;1;1;1;564.7;533.2;571.1;628.4;1;640
69918;MA;;;1;1;1;1;386.7;521.7;495.9;398.7;1;600
444371;CE;2;1;1;1;1;1;497.9;485.3;426;587.2;8;0
3651217;PR;2;1;0;1;1;0;;383;456.3;;1;580
1088983;MG;2;1;1;1;1;1;482.4;430.6;489.7;482.3;1;720
153890;PE;2;1;1;1;1;1;369.8;483.6;456.6;498.9;1;580
3486231;SP;;;1;1;1;1;557;539.9;580.4;551.9;1;580
3890615;SP;4;1;0;0;0;0;;;;;;
4188765;SP;2;1;0;0;0;0;;;;;;
3688981;RO;;;0;0;0;0;;;;;;
2491353;SP;4;1;1;1;1;1;464.3;545.2;516.6;635.9;1;640
905479;MG;;;0;0;0;0;;;;;;
3836981;PE;;;1;1;1;1;581.8;641.2;601.6;654.9;1;800
637339;RJ;;;1;1;1;1;365.5;427.5;487.9;396.7;1;680
3200383;MG;;;1;1;1;1;468.9;461.9;443.8;424.3;1;520
2656530;SP;2;1;1;1;1;1;540.7;483.2;511;504.9;1;640
3765248;RJ;4;1;1;1;1;1;556.1;583.4;537.6;605.6;1;640
1741504;PA;;;0;0;0;0;;;;;;
131375;BA;1;1;1;1;1;1;677.3;701.9;656;757.5;1;900
3366236;AM;;;1;1;1;1;571.6;600.3;610.3;620.5;1;620
863024;SE;;;0;2;2;0;;;;;;
225946;CE;2;1;1;1;1;1;481;409.8;369.9;452.7;1;300
1163528;SC;;;1;1;1;1;577.2;584.8;574.5;656.9;1;840
604822;MG;;;1;1;1;1;434.2;506.7;520;423.2;1;600
3487552;BA;;;1;1;1;1;466.7;440.3;497.2;399.5;1;680
934207;PA;;;1;1;1;1;458.6;335.8;503.3;468.2;1;540
209751;MG;2;1;1;1;1;1;537.1;425.4;406.1;407.9;1;680
3091208;GO;;;0;0;0;0;;;;;;
2835766;PI;;;1;1;1;1;496.7;498.5;440.1;402.4;1;620
3544781;RO;;;0;0;0;0;;;;;;
4278398;AM;2;1;1;1;1;1;370.8;453;513.4;462.6;1;360
1583558;PE;;;1;1;1;1;383.3;379.8;527.6;418.1;1;580
993387;SC;2;1;1;1;1;1;422.1;303.5;434.3;586.4;1;820
3926511;MG;2;1;0;0;0;0;;;;;;
962594;BA;;;0;0;0;0;;;;;;
3276257;MA;;;1;1;1;1;669.8;655.3;630.3;766.2;1;840
815845;BA;1;1;1;1;1;1;595.3;571.4;542.5;515.8;1;760
1837455;CE;;;0;0;0;0;;;;;;
1653559;PA;2;1;1;1;1;1;502.2;508.8;536.3;546.1;1;580
146865;AC;2;1;0;1;1;0;;446.5;515.4;;1;680
2573175;MA;2;1;1;1;1;1;492.9;470.3;519.7;438.4;1;500
210533;PE;;;1;1;1;1;515.6;400.8;519.9;437.5;1;520
1296351;AM;;;1;1;1;1;450.7;437.3;337;396.7;1;280
350311;MA;;;1;1;1;1;493.9;463.4;527.5;484.7;1;540
1911864;MG;2;1;0;0;0;0;;;;;;
680443;CE;2;1;1;1;1;1;546.8;469.6;512.2;565.2;1;660
4074057;RS;;;0;1;1;0;;411.2;564.8;;1;560
2778645;SE;;;1;1;1;1;481.2;553.1;544.4;432.9;1;740
2113881;SP;4;1;1;1;1;1;530.4;577.8;589.8;512;1;880
1671412;PI;2;1;1;1;1;1;531.4;381.3;496.8;449.6;1;600
1642294;MG;;;0;0;0;0;;;;;;
3025206;SC;1;1;1;1;1;1;604.8;708.7;652.1;659.3;1;620
1286356;CE;;;1;1;1;1;401.3;375.9;514.6;482.4;1;940
591050;PE;;;1;1;1;1;613.3;661;613.5;738.4;1;840
1773896;PR;2;2;1;1;1;1;494.1;500.8;478.5;411.7;1;600
1083838;SP;2;1;1;1;1;1;606.6;657.3;586.8;726.8;1;900
6295;MA;;;0;0;0;0;;;;;;
1071488;SP;2;1;1;1;1;1;526.4;472.7;483.9;448.2;1;340
3543669;RJ;4;1;1;1;1;1;565.1;542.1;549.5;425.2;1;700
768824;SC;;;1;1;1;1;557.6;566.9;569.4;560.2;1;600
3549807;PA;;;1;1;1;1;442.1;429.3;542.7;658;1;520
3625263;RS;;;0;2;2;0;;;;;;
349600;SP;;;1;1;1;1;425.9;559.3;595.9;409.4;1;700
1647176;SP;;;1;1;1;1;512.8;553;523.4;600.4;1;340
1462143;SP;2;1;1;1;1;1;602.8;657.6;622.5;729.5;1;940
1026556;GO;;;1;1;1;1;464.3;502.2;592.7;649.8;1;820
2731552;AL;;;1;1;1;1;352.1;402.1;370.9;418.7;1;460
938909;MG;;;1;1;1;1;523.5;577.7;595.6;718.5;1;880
2749896;BA;2;1;1;1;1;1;494.9;503.9;467.6;415.5;1;460
1860653;SP;;;0;1;1;0;;473.8;521;;1;400
1098764;RS;2;1;1;1;1;1;539.9;507.8;506.1;652.6;1;800
192942;PE;4;1;1;1;1;1;558.3;613.2;526.2;656.4;1;880
3033170;GO;;;1;1;1;1;596.7;616.1;601.2;578.2;1;880
4284795;PB;;;1;1;1;1;681.2;659.7;668.8;793.9;1;900
1483343;ES;1;1;1;1;1;1;557.6;573;589.8;586.9;1;860
176405;SP;;;0;0;0;0;;;;;;
3173978;DF;2;1;1;1;1;1;573.9;565.3;556.6;649.1;1;560
3226316;MA;2;1;0;0;0;0;;;;;;
474808;RJ;2;1;1;1;1;1;350.3;437.2;457.1;457.2;4;0
2693273;GO;;;1;1;1;1;452.4;445.1;400.3;502.1;1;560
294058;SP;;;1;1;1;1;566.3;608.1;600.5;773.4;1;780
1265491;ES;2;1;1;1;1;1;367.8;455.1;459.1;458.8;1;500
3568227;MG;;;0;0;0;0;;;;;;
656568;PE;;;0;1;1;0;;367.7;527.5;;1;380
673955;PA;2;1;1;1;1;1;428.7;388.6;374.1;499.7;1;380
1463465;SP;2;1;0;0;0;0;;;;;;
4153367;RS;;;1;1;1;1;551.1;627.6;614.1;620;1;920
3973070;PB;;;1;1;1;1;377.2;597.3;516.8;490.4;1;880
902767;RS;2;1;1;1;1;1;462.6;336;440.1;470.3;1;420
1142758;SP;;;1;1;1;1;506.9;573.7;591.4;515.8;1;600
2790980;SC;;;1;1;1;1;503.5;594;576.8;624.7;1;860
4306432;RS;;;1;1;1;1;539.2;378.4;410;460.3;1;280
2015127;PI;;;1;1;1;1;612.8;666.1;645;665.9;1;780
950000;SP;;;0;0;0;0;;;;;;
4320481;RS;;;1;1;1;1;458.6;512;461.2;384.7;6;0
850834;RS;;;0;0;0;0;;;;;;
3783505;SP;1;1;1;1;1;1;582.6;593.1;614.1;535.7;1;620
3465065;PE;;;1;1;1;1;541.3;458.8;524.4;709.2;1;780
3325023;SP;;;0;1;1;0;;363.6;502;;1;460
3225136;SP;;;1;0;0;1;469;;;381.1;;
3494016;RS;;;1;1;1;1;449.6;357.4;413.7;383.1;1;580
3041738;GO;2;1;0;0;0;0;;;;;;
2907802;SP;2;1;1;1;1;1;391.4;391.2;473.2;398;1;580
3342978;SP;2;1;0;0;0;0;;;;;;
953649;PE;2;1;1;1;1;1;538.8;543;509.5;611.5;1;780
3633937;BA;2;1;1;1;1;1;388.5;529.1;548;446.1;1;840
2717356;MG;2;1;1;1;1;1;459.4;521.4;560.3;419.9;1;760
3873007;RJ;;;0;0;0;0;;;;;;
3834505;MA;;;1;1;1;1;497.1;490.4;458;458;1;560
3045489;BA;;;1;1;1;1;554.1;566.9;597.5;642.7;1;740
1020200;PE;2;1;1;1;1;1;476.7;503.4;503.8;479.5;1;560
2676237;AP;2;2;0;1;1;0;;370.8;420.3;;1;500
2729674;SP;;;1;1;1;1;518;526.9;567.5;582.2;1;640
372204;RS;2;1;1;1;1;1;589.5;579.5;616.3;683.2;1;580
1779177;SP;;;1;1;1;1;585.2;712.6;616.2;660.1;1;680
258053;PB;;;1;1;1;1;369.6;403.2;471.9;388.9;1;400
894829;PE;;;0;0;0;0;;;;;;
901267;SP;2;1;1;1;1;1;515.7;545.6;591.6;634.7;1;760
3231748;MT;;;1;1;1;1;462.4;543.2;522.1;567.5;1;680
3715774;SC;;;1;1;1;1;494.2;499.3;541.6;447.6;1;640
1742939;CE;;;1;1;1;1;413.7;567.2;553.6;503.6;1;680
3178311;TO;;;0;0;0;0;;;;;;
2731663;MG;2;1;1;1;1;1;367.7;504;525.5;379.3;1;340
2791422;MG;;;0;0;0;0;;;;;;
1950061;RS;;;1;1;1;1;556.2;615.6;572.2;520.1;1;800
1898175;PE;;;1;1;1;1;494.7;620;571.3;713.7;1;920
3328615;AM;2;1;1;1;1;1;448.9;433.8;471.1;506.8;1;380
287591;MG;2;1;1;1;1;1;475.2;464.5;494.3;548.8;1;600
3217339;MA;2;1;0;0;0;0;;;;;;
1953772;PA;;;1;1;1;1;366.5;0;325.9;384.4;1;420
2600910;SP;;;1;1;1;1;394.2;545.3;544.4;405.1;1;660
2405232;PE;;;1;1;1;1;645.9;616.3;609.2;769.1;1;920
2023277;SP;;;1;1;1;1;549.2;541.6;584.8;460.8;1;740
2269996;RO;;;1;1;1;1;419.8;363.8;490.5;475.4;1;740
2152787;MG;1;1;1;1;1;1;607.2;591.4;623.3;781.3;1;820
1040989;ES;;;1;1;1;1;548.6;516;575.6;506.8;1;820
2508875;SP;2;1;1;1;1;1;404.7;388.5;588.8;479;1;800
2284133;PA;;;1;1;1;1;419.2;380;467.2;431.3;4;0
105487;RJ;;;1;1;1;1;488.1;597.4;617.5;634.3;1;840
474604;MG;2;1;0;0;0;0;;;;;;
2237473;SC;;;0;0;0;0;;;;;;
3077428;PI;2;1;1;1;1;1;451.4;502.8;529.4;467.7;1;780
548328;PA;;;1;1;1;1;504.7;516.2;535;653.4;1;640
3378407;PA;;;1;1;1;1;435.3;463.7;472.3;427.5;1;800
3452539;GO;;;1;1;1;1;577.4;647.3;580.5;638.1;1;640
2048170;PA;4;1;1;1;1;1;393.4;435.4;426.1;547.5;1;360
757103;RS;4;1;1;1;1;1;564.4;576;560.6;619.3;1;800
1102803;CE;;;1;1;1;1;444.3;319.5;460.8;416.5;1;640
1266931;PE;2;1;1;1;1;1;431.8;362.4;391.2;424.3;1;600
2592706;MG;;;1;1;1;1;460.7;432.9;515.9;589.4;1;760
2379225;PE;;;1;1;1;1;422.9;383.8;439.1;389.5;1;560
366957;MA;2;1;0;2;2;0;;;;;;
123919;CE;;;1;1;1;1;391.7;514.8;512.2;548.4;1;500
238193;AP;;;1;1;1;1;446.8;512.6;517.5;450.2;1;360
1104876;MA;;;1;1;1;1;569.7;621.8;616;698;1;940
1487910;PI;;;1;1;1;1;490.3;507.9;560.2;484.1;1;780
2188781;RN;;;0;0;0;0;;;;;;
686925;TO;2;2;1;1;1;1;408.3;365;355.4;455.6;1;360
3189235;SP;2;1;0;0;0;0;;;;;;
2750153;MG;;;1;1;1;1;521.4;570.5;599.6;451.6;1;540
4024591;SP;;;0;0;0;0;;;;;;
1627162;SC;;;1;1;1;1;571;437;551.6;502.5;1;500
1164392;PB;2;1;1;1;1;1;387.5;560;517.3;504.3;1;820
4237925;RS;;;0;0;0;0;;;;;;
47801;PB;;;0;0;0;0;;;;;;
478922;AP;4;1;1;1;1;1;538.7;600.4;557.5;542.3;1;880
1329321;PI;2;1;1;1;1;1;580.9;574.8;529.7;467.8;1;740
3244281;AP;;;1;1;1;1;410.9;472.8;450.5;436.8;1;640
3651159;PB;;;0;0;0;0;;;;;;
490642;RJ;2;1;1;1;1;1;467.1;526;570.6;460.2;1;760
4630;TO;;;1;1;1;1;484.2;540.4;534.3;473.4;1;780
1622891;SP;4;1;1;1;1;1;604;661.7;602.2;687.6;1;800
3156368;PE;;;0;0;0;0;;;;;;
3058845;MG;;;1;1;1;1;535.4;597;544.5;661.3;1;780
2924929;PB;;;0;0;0;0;;;;;;
1107809;BA;;;0;1;1;0;;513.1;544.1;;6;0
1028352;PE;;;1;1;1;1;428.8;544.3;563.4;376.4;1;520
3556959;SP;;;1;1;1;1;465.1;364;542;531.8;1;580
2297423;RN;;;0;0;0;0;;;;;;
3874939;CE;1;1;1;1;1;1;393.7;509.3;533;565;1;840
3793396;PB;;;0;1;1;0;;457.3;420.5;;1;400
403250;SP;;;1;1;1;1;424.3;506.1;517.7;440.6;1;360
346709;GO;;;1;1;1;1;404;557.6;592.6;588.3;1;780
1987444;PA;;;1;1;1;1;395.3;514.1;415.4;376.5;1;400
4170676;RS;;;1;1;1;1;497.9;521.2;552.8;424.7;1;540
1641833;CE;;;0;0;0;0;;;;;;
225876;PR;2;1;1;1;1;1;395.3;540;514.1;529.5;1;620
2799451;MA;;;1;1;1;1;495.9;440.7;489.4;391.4;4;0
251703;PA;;;0;0;0;0;;;;;;
719442;PA;2;1;1;1;1;1;544.4;578;617.4;581.7;1;940
3619927;RJ;4;1;1;1;1;1;482.2;529.3;515.7;558.3;1;700
1231498;RJ;;;1;1;1;1;480.2;494.9;544.1;444.1;1;780
3920189;MA;2;1;1;1;1;1;372.7;284.5;456.9;471;1;900
2137192;SP;;;1;1;1;1;556.9;528.3;519;551.5;1;540
1995383;BA;2;2;1;1;1;1;574.1;569.6;479.4;663.7;1;720
1366539;MG;2;1;0;0;0;0;;;;;;
2164773;RS;;;0;0;0;0;;;;;;
2421535;DF;2;1;1;1;1;1;493.9;409;525.6;419;1;620
1498699;PB;4;1;1;1;1;1;686.3;732.7;708.1;760.8;1;880
1115756;SP;;;0;0;0;0;;;;;;
2533928;GO;4;1;1;1;1;1;449.8;519.7;508.7;390.4;1;740
900896;MG;2;1;1;1;1;1;480.7;524.3;583.8;415.8;1;600
397822;RJ;;;1;1;1;1;360.5;421.9;489.9;381.3;1;520
1436445;MG;4;1;1;1;1;1;584.3;530.9;494.9;638.7;1;740
4031003;PA;2;1;1;1;1;1;439.5;510.9;534.9;508.9;1;680
3351511;SP;2;1;0;0;0;0;;;;;;
1173369;CE;;;0;0;0;0;;;;;;
263205;PB;;;1;1;1;1;423.6;465.6;469.8;395.4;1;600
3926298;SE;;;0;0;0;0;;;;;;
1480855;PA;;;1;1;1;1;535.6;487.8;496.9;546.7;1;640
2620253;SC;;;0;1;1;0;;410.8;458.2;;4;0
3205101;PR;;;1;1;1;1;490.1;505.9;568.9;662.9;1;580
1320159;SP;2;1;0;0;0;0;;;;;;
1803637;SP;4;1;1;1;1;1;682.7;688.4;651.7;850.2;1;820
3728109;MG;;;0;0;0;0;;;;;;
2223235;ES;;;1;1;1;1;367;492.2;439;572.3;1;800
3049443;SP;2;1;1;1;1;1;566.9;581.6;587.1;629.1;1;620
4038883;DF;;;1;1;1;1;549.8;427.2;535.5;414.5;1;380
703964;PA;2;1;1;1;1;1;488;431.8;465.4;381.2;1;700
1246191;RO;;;1;1;1;1;427.2;384.7;416.5;378.6;1;400
1488152;AC;;;1;1;1;1;462.3;529;563.6;409.2;1;620
3915656;PA;;;0;1;1;0;;609;505.7;;1;540
3096188;PE;;;1;1;1;1;673.7;660.6;649.4;715.9;1;880
2808638;SE;;;1;1;1;1;494.5;611.5;593;539.2;1;580
1226650;CE;;;0;0;0;0;;;;;;
25473;BA;2;1;1;1;1;1;408.5;488.1;471.7;413;1;680
3392563;RJ;;;0;0;0;0;;;;;;
186420;DF;4;1;1;1;1;1;632.8;768.7;633;769.3;1;920
3377736;MG;2;1;1;1;1;1;376.6;336.3;505;457.3;3;0
