CO_ENTIDADE;NO_MUNICIPIO;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;TP_SITUACAO_FUNCIONAMENTO;QT_MAT_BAS;QT_DOC_BAS;QT_TUR_BAS;QT_SALAS_UTILIZADAS;IN_INTERNET;IN_BIBLIOTECA;IN_AGUA_POTAVEL;IN_ENERGIA_INEXISTENTE
13085999;São Gabriel da Cachoeira;3;2;2;1;8;1;1;1;0;0;1;1
13086006;São Gabriel da Cachoeira;3;2;2;1;12;1;1;1;0;0;1;1
13086014;São Gabriel da Cachoeira;3;2;2;1;37;2;3;3;0;0;0;1
13086030;São Gabriel da Cachoeira;3;2;2;1;37;3;3;3;0;0;1;1
13086057;São Gabriel da Cachoeira;3;2;;2;;;;;;;;
13086073;São Gabriel da Cachoeira;3;2;2;1;17;1;1;1;0;0;1;1
13086090;São Gabriel da Cachoeira;3;2;2;1;10;1;1;2;0;0;1;1
13086111;São Gabriel da Cachoeira;3;2;2;1;39;3;3;2;0;0;1;1
13086138;São Gabriel da Cachoeira;3;2;2;1;118;11;10;2;0;0;1;0
13086154;São Gabriel da Cachoeira;3;2;2;1;23;2;2;2;1;0;1;0
13086170;São Gabriel da Cachoeira;3;2;2;1;18;2;2;1;0;0;1;1
13086189;São Gabriel da Cachoeira;3;2;2;1;34;3;3;3;0;0;1;1
13086200;São Gabriel da Cachoeira;3;2;2;1;17;2;2;2;0;0;1;1
13086219;São Gabriel da Cachoeira;3;2;2;1;13;1;1;1;0;0;1;1
13086243;São Gabriel da Cachoeira;3;2;2;1;71;5;5;2;0;0;1;1
13086251;São Gabriel da Cachoeira;3;2;2;1;16;1;1;2;0;0;1;1
13086260;São Gabriel da Cachoeira;3;2;2;1;20;2;2;3;0;0;1;1
13086278;São Gabriel da Cachoeira;3;2;2;1;21;2;2;2;0;0;1;1
13086294;São Gabriel da Cachoeira;3;2;2;1;62;5;4;4;0;0;1;1
13086316;São Gabriel da Cachoeira;3;2;2;1;84;5;5;4;0;0;1;1
13086332;São Gabriel da Cachoeira;3;2;2;1;84;8;6;5;0;0;1;1
13086340;São Gabriel da Cachoeira;3;2;2;1;36;4;4;4;0;0;1;1
13086359;São Gabriel da Cachoeira;3;2;2;1;32;2;2;2;1;0;1;0
13086367;São Gabriel da Cachoeira;3;2;2;1;17;2;1;1;0;0;1;1
13086383;São Gabriel da Cachoeira;3;2;2;1;35;3;3;2;0;0;1;1
13086391;São Gabriel da Cachoeira;3;2;2;1;50;5;5;2;0;0;1;1
13086405;São Gabriel da Cachoeira;3;2;2;1;42;4;3;2;0;0;1;1
13086413;São Gabriel da Cachoeira;3;2;2;1;14;1;1;1;0;0;1;1
13086421;São Gabriel da Cachoeira;3;2;2;1;33;4;3;2;0;1;1;1
13086430;São Gabriel da Cachoeira;3;2;2;1;34;3;3;1;0;0;1;1
13086448;São Gabriel da Cachoeira;3;2;2;1;24;2;2;2;0;0;1;1
13086456;São Gabriel da Cachoeira;3;2;2;1;86;6;7;4;0;0;1;1
13086472;São Gabriel da Cachoeira;3;2;2;1;15;1;1;1;0;0;1;1
13086480;São Gabriel da Cachoeira;3;2;;2;;;;;;;;
13086499;São Gabriel da Cachoeira;3;2;2;1;10;1;1;2;0;0;1;1
13086502;São Gabriel da Cachoeira;3;2;2;1;17;2;2;2;0;0;1;1
13086537;São Gabriel da Cachoeira;3;2;2;1;23;2;2;2;0;0;1;1
13086561;São Gabriel da Cachoeira;3;2;;2;;;;;;;;
13086588;São Gabriel da Cachoeira;3;2;2;1;27;2;2;1;0;0;1;1
13086600;São Gabriel da Cachoeira;3;2;2;1;50;4;4;3;0;0;1;1
13086618;São Gabriel da Cachoeira;3;2;2;1;25;2;2;1;0;0;1;1
13086626;São Gabriel da Cachoeira;3;2;2;1;12;1;1;1;0;0;1;1
13086634;São Gabriel da Cachoeira;3;2;2;1;8;1;1;1;0;0;1;1
13086677;São Gabriel da Cachoeira;3;2;2;1;15;1;1;1;0;0;1;1
13086685;São Gabriel da Cachoeira;3;2;2;1;40;3;3;2;0;0;1;1
13086693;São Gabriel da Cachoeira;3;2;2;1;35;3;3;2;0;0;1;1
13086707;São Gabriel da Cachoeira;3;2;2;1;34;3;2;2;0;0;1;1
13086715;São Gabriel da Cachoeira;3;2;2;1;42;4;4;2;0;0;1;1
13086723;São Gabriel da Cachoeira;3;2;2;1;13;1;1;1;0;0;1;1
13086731;São Gabriel da Cachoeira;3;2;2;1;9;1;1;1;0;0;1;1
13086758;São Gabriel da Cachoeira;3;2;2;1;34;2;2;2;0;0;1;1
13086782;São Gabriel da Cachoeira;3;2;2;1;15;2;2;1;0;0;1;1
13086804;São Gabriel da Cachoeira;3;2;2;1;9;1;1;1;0;0;1;1
13086820;São Gabriel da Cachoeira;3;2;2;1;138;11;10;10;0;0;1;1
13086847;São Gabriel da Cachoeira;3;2;2;1;11;1;1;1;0;0;1;1
13086855;São Gabriel da Cachoeira;3;2;2;1;66;5;5;3;0;0;1;1
13086898;São Gabriel da Cachoeira;3;2;2;1;63;5;4;3;0;0;1;1
13086910;São Gabriel da Cachoeira;3;2;2;1;11;1;1;1;0;0;1;1
13086928;São Gabriel da Cachoeira;3;2;;2;;;;;;;;
13086936;São Gabriel da Cachoeira;3;2;2;1;29;2;2;2;0;0;1;1
13086952;São Gabriel da Cachoeira;3;2;2;1;19;1;1;2;0;0;1;1
13086960;São Gabriel da Cachoeira;3;2;2;1;80;5;5;3;0;0;1;1
13086979;São Gabriel da Cachoeira;3;2;2;1;30;2;2;1;1;0;1;0
13086987;São Gabriel da Cachoeira;3;2;2;1;20;1;1;1;0;0;1;1
13086995;São Gabriel da Cachoeira;3;2;2;1;44;3;3;2;0;0;1;1
13087002;São Gabriel da Cachoeira;3;2;2;1;25;2;2;1;0;0;1;1
13087010;São Gabriel da Cachoeira;3;2;2;1;29;3;3;2;0;0;1;1
13087037;São Gabriel da Cachoeira;3;2;2;1;10;1;1;1;0;0;1;1
13087045;São Gabriel da Cachoeira;3;2;2;1;11;1;1;1;0;0;1;1
13087053;São Gabriel da Cachoeira;3;2;2;1;65;5;5;6;0;0;1;1
13087061;São Gabriel da Cachoeira;3;2;2;1;140;8;8;7;0;0;1;1
13087070;São Gabriel da Cachoeira;3;2;2;1;23;2;2;1;0;0;1;1
13087088;São Gabriel da Cachoeira;3;2;2;1;32;3;3;3;0;0;1;1
13087096;São Gabriel da Cachoeira;3;2;2;1;13;1;1;1;0;0;1;1
13087100;São Gabriel da Cachoeira;3;2;2;1;12;1;1;1;0;0;1;1
13087118;São Gabriel da Cachoeira;3;2;2;1;32;2;2;1;0;0;1;1
13087134;São Gabriel da Cachoeira;3;2;2;1;27;3;3;3;0;0;1;1
13089935;São Gabriel da Cachoeira;2;1;0;1;87;10;3;10;1;1;1;0
13091980;São Gabriel da Cachoeira;3;2;2;1;40;3;3;2;0;0;1;1
13092006;São Gabriel da Cachoeira;3;2;2;1;7;1;1;1;0;0;1;1
13092014;São Gabriel da Cachoeira;3;2;2;1;32;3;2;4;1;0;1;0
13092022;São Gabriel da Cachoeira;3;2;2;1;25;2;3;3;0;0;1;1
13092049;São Gabriel da Cachoeira;3;2;;2;;;;;;;;
13092057;São Gabriel da Cachoeira;3;2;2;1;42;4;4;2;0;0;1;1
13092065;São Gabriel da Cachoeira;3;2;2;1;20;2;2;2;0;0;1;1
13092081;São Gabriel da Cachoeira;3;2;2;1;282;16;16;6;0;0;1;1
13095145;São Gabriel da Cachoeira;3;2;2;1;45;4;3;2;0;0;1;1
13095170;São Gabriel da Cachoeira;3;2;2;1;39;3;3;3;0;0;1;1
13095188;São Gabriel da Cachoeira;3;2;2;1;12;1;1;1;0;0;1;1
13095196;São Gabriel da Cachoeira;3;2;;2;;;;;;;;
13095218;São Gabriel da Cachoeira;3;2;2;1;28;1;1;1;0;0;1;1
13095226;São Gabriel da Cachoeira;3;2;2;1;11;1;1;1;0;0;1;1
13095803;São Gabriel da Cachoeira;3;2;2;1;10;1;1;1;0;0;1;1
13096672;São Gabriel da Cachoeira;2;1;0;1;919;41;29;13;1;1;1;0
13098969;São Gabriel da Cachoeira;3;2;2;1;22;2;2;2;0;0;1;1
13098985;São Gabriel da Cachoeira;3;2;2;1;18;1;1;1;0;0;1;1
13098993;São Gabriel da Cachoeira;3;2;2;1;39;3;3;1;0;0;1;1
13099019;São Gabriel da Cachoeira;3;2;2;1;16;2;2;1;0;0;1;1
13101528;São Gabriel da Cachoeira;3;1;0;1;;;;6;0;0;1;0
13101935;São Gabriel da Cachoeira;3;2;;2;;;;;;;;
13101960;São Gabriel da Cachoeira;3;2;2;1;21;2;2;2;0;0;1;1
13102290;São Gabriel da Cachoeira;2;2;2;1;184;22;13;6;0;1;1;0
13102303;São Gabriel da Cachoeira;2;2;2;1;144;25;17;4;0;0;1;0
13103113;São Gabriel da Cachoeira;3;2;2;1;27;2;2;2;0;0;1;1
13103121;São Gabriel da Cachoeira;3;2;2;1;11;1;1;1;0;0;1;1
13103466;São Gabriel da Cachoeira;2;1;0;1;835;26;22;22;1;1;1;0
13105019;São Gabriel da Cachoeira;3;2;;2;;;;;;;;
13108212;São Gabriel da Cachoeira;3;2;2;1;45;4;4;3;0;0;1;0
13108450;São Gabriel da Cachoeira;3;1;0;1;436;31;20;20;0;0;1;0
13112805;São Gabriel da Cachoeira;3;2;2;1;72;6;5;3;0;0;1;1
13113208;São Gabriel da Cachoeira;3;2;2;1;7;1;1;1;0;0;1;1
13114000;São Gabriel da Cachoeira;3;2;;2;;;;;;;;
13114204;São Gabriel da Cachoeira;3;2;;2;;;;;;;;
13114409;São Gabriel da Cachoeira;3;2;;2;;;;;;;;
13121006;São Gabriel da Cachoeira;3;2;2;1;26;2;2;1;0;0;1;1
13121200;São Gabriel da Cachoeira;3;2;2;1;20;2;2;1;0;0;1;1
13121405;São Gabriel da Cachoeira;3;2;2;1;16;1;1;1;0;0;1;1
13129406;São Gabriel da Cachoeira;3;2;2;1;16;1;2;2;0;0;1;1
13129600;São Gabriel da Cachoeira;3;2;2;1;7;1;1;1;0;0;1;1
13129805;São Gabriel da Cachoeira;3;2;2;1;9;1;1;1;0;0;1;1
13130404;São Gabriel da Cachoeira;3;2;2;1;57;4;3;2;0;0;1;1
13147200;São Gabriel da Cachoeira;3;2;2;1;35;3;3;2;0;0;1;1
13147226;São Gabriel da Cachoeira;3;2;2;1;61;6;5;2;1;0;1;0
13148206;São Gabriel da Cachoeira;3;2;;2;;;;;;;;
13149202;São Gabriel da Cachoeira;3;2;2;1;7;1;1;1;0;0;1;1
13149229;São Gabriel da Cachoeira;3;2;2;1;9;1;1;1;0;0;1;1
13151207;São Gabriel da Cachoeira;3;2;2;1;7;1;1;3;0;0;1;1
13152203;São Gabriel da Cachoeira;3;2;2;1;44;4;4;2;0;0;1;1
13263200;São Gabriel da Cachoeira;4;1;0;1;271;13;15;10;1;1;1;0
13311220;São Gabriel da Cachoeira;4;1;0;1;87;3;5;4;1;0;1;0
13316249;São Gabriel da Cachoeira;3;2;2;1;17;1;1;1;1;0;1;0
13316257;São Gabriel da Cachoeira;3;2;2;1;6;1;1;1;0;0;1;1
13316273;São Gabriel da Cachoeira;3;2;2;1;12;1;1;1;0;0;1;0
13318233;São Gabriel da Cachoeira;3;2;2;1;20;2;2;1;1;0;1;1
13318250;São Gabriel da Cachoeira;3;2;2;1;14;1;1;1;0;0;1;1
13318284;São Gabriel da Cachoeira;3;2;2;1;14;1;1;1;0;0;1;1
13318292;São Gabriel da Cachoeira;3;2;2;1;9;1;1;1;0;0;1;1
13319248;São Gabriel da Cachoeira;3;2;2;1;84;6;6;3;1;0;1;0
13319264;São Gabriel da Cachoeira;3;2;2;1;30;3;3;3;0;0;1;1
13320238;São Gabriel da Cachoeira;3;2;;2;;;;;;;;
13320246;São Gabriel da Cachoeira;3;2;2;1;10;1;1;1;0;0;1;1
13320262;São Gabriel da Cachoeira;3;2;2;1;35;4;3;2;0;0;1;1
13320289;São Gabriel da Cachoeira;3;2;2;1;29;1;1;2;0;0;1;1
13092073;São Gabriel da Cachoeira;3;2;2;1;20;1;1;1;0;0;1;0
13002716;São Gabriel da Cachoeira;3;2;2;1;25;2;2;2;0;0;1;1
13002732;São Gabriel da Cachoeira;3;2;2;1;6;1;1;1;0;0;1;1
13002872;São Gabriel da Cachoeira;3;2;2;1;120;22;13;9;0;0;1;1
13095137;São Gabriel da Cachoeira;3;2;2;1;9;1;1;1;0;0;1;1
13113801;São Gabriel da Cachoeira;3;2;2;1;32;3;3;1;0;0;1;1
13007556;São Paulo de Olivença;3;2;2;1;79;7;6;4;1;0;1;0
13007564;São Paulo de Olivença;3;2;2;1;87;7;5;4;1;0;1;0
13007599;São Paulo de Olivença;3;2;2;1;39;5;4;2;1;0;1;0
13007602;São Paulo de Olivença;3;2;2;1;20;3;3;2;1;0;1;0
13007645;São Paulo de Olivença;3;2;2;1;105;9;10;4;1;0;1;0
13007661;São Paulo de Olivença;3;2;2;1;45;3;3;1;0;0;1;0
13007670;São Paulo de Olivença;3;2;2;1;155;16;15;6;1;0;1;0
13007696;São Paulo de Olivença;3;2;2;1;171;14;11;6;1;0;1;0
13007718;São Paulo de Olivença;3;2;2;1;44;5;4;3;0;0;1;1
13007726;São Paulo de Olivença;2;1;0;1;273;15;12;6;1;1;1;0
13007734;São Paulo de Olivença;2;1;0;1;990;38;30;11;1;1;1;0
13007777;São Paulo de Olivença;3;2;2;1;22;1;1;1;0;0;1;1
13007807;São Paulo de Olivença;3;2;2;1;277;11;11;6;1;0;1;0
13054120;São Paulo de Olivença;3;2;2;1;22;1;2;2;0;0;1;0
13054147;São Paulo de Olivença;3;2;2;1;314;12;12;6;0;0;1;0
13054180;São Paulo de Olivença;3;2;2;1;12;1;1;4;0;0;1;0
13054198;São Paulo de Olivença;3;2;2;1;105;9;10;4;1;0;1;0
13054210;São Paulo de Olivença;3;2;2;1;157;13;11;6;0;0;1;0
13054244;São Paulo de Olivença;3;2;2;1;140;11;10;6;1;0;1;0
13054252;São Paulo de Olivença;3;2;2;1;102;7;6;2;1;0;1;0
13054295;São Paulo de Olivença;3;2;2;1;49;4;4;2;1;0;1;0
13054317;São Paulo de Olivença;3;2;;2;;;;;;;;
13054368;São Paulo de Olivença;3;2;2;1;49;5;4;2;0;0;1;1
13054406;São Paulo de Olivença;3;2;2;1;114;9;8;4;1;0;1;0
13054503;São Paulo de Olivença;3;2;2;1;67;6;4;3;0;0;1;0
13054538;São Paulo de Olivença;3;2;2;1;71;5;4;2;1;0;1;0
13054651;São Paulo de Olivença;3;2;2;1;66;7;6;2;0;0;1;0
13054694;São Paulo de Olivença;3;2;2;1;66;6;6;4;1;0;1;0
13054724;São Paulo de Olivença;3;2;2;1;29;2;3;2;1;0;1;0
13063286;São Paulo de Olivença;2;1;0;1;526;21;20;10;1;1;1;0
13063294;São Paulo de Olivença;2;1;0;1;359;28;16;6;0;1;1;0
13063308;São Paulo de Olivença;2;2;0;1;307;46;20;6;1;1;1;0
13067524;São Paulo de Olivença;3;2;2;1;53;5;4;2;1;0;1;0
13067532;São Paulo de Olivença;3;2;2;1;138;13;11;4;0;0;1;0
13069527;São Paulo de Olivença;3;2;2;1;446;16;15;6;1;0;1;0
13069535;São Paulo de Olivença;3;2;2;1;70;5;5;3;1;0;1;0
13069543;São Paulo de Olivença;3;2;2;1;23;2;3;1;0;0;1;0
13069551;São Paulo de Olivença;3;2;2;1;36;3;3;2;0;0;1;1
13069578;São Paulo de Olivença;3;2;2;1;103;9;6;3;0;0;1;1
13074288;São Paulo de Olivença;3;2;2;1;24;2;2;1;0;0;1;1
13074296;São Paulo de Olivença;3;2;2;1;13;1;1;2;0;0;1;0
13076779;São Paulo de Olivença;3;2;2;1;50;3;3;2;0;0;1;0
13076795;São Paulo de Olivença;3;2;2;1;10;1;1;1;1;0;1;0
13076809;São Paulo de Olivença;3;1;0;1;149;10;10;5;1;0;1;0
13076817;São Paulo de Olivença;3;2;2;1;22;3;2;1;0;0;1;0
13080318;São Paulo de Olivença;3;2;2;1;17;1;1;1;0;0;1;0
13080326;São Paulo de Olivença;3;2;2;1;14;1;1;1;0;0;1;1
13080350;São Paulo de Olivença;3;2;2;1;221;14;10;6;1;1;1;0
13080369;São Paulo de Olivença;3;2;;2;;;;;;;;
13085190;São Paulo de Olivença;3;2;2;1;37;2;2;2;0;0;1;0
13085212;São Paulo de Olivença;3;2;2;1;48;3;3;2;1;0;1;0
13087991;São Paulo de Olivença;3;2;2;1;16;1;1;2;0;0;1;0
13096664;São Paulo de Olivença;2;2;2;1;415;22;16;7;0;1;1;0
13097660;São Paulo de Olivença;3;1;0;1;;;;6;1;0;1;0
13098500;São Paulo de Olivença;2;2;2;1;314;33;14;9;0;1;1;0
13098900;São Paulo de Olivença;3;2;2;1;29;1;2;1;0;0;1;1
13098918;São Paulo de Olivença;3;2;2;1;5;1;1;1;0;0;1;1
13098926;São Paulo de Olivença;3;2;2;1;5;1;1;1;0;0;1;0
13098942;São Paulo de Olivença;3;1;2;1;158;12;11;6;1;1;1;0
13098950;São Paulo de Olivença;3;1;2;1;382;18;13;7;1;0;1;0
13101552;São Paulo de Olivença;3;2;2;1;302;20;16;8;1;0;1;0
13101560;São Paulo de Olivença;3;2;2;1;99;8;7;4;1;0;1;0
13103881;São Paulo de Olivença;3;2;2;1;8;1;1;1;0;0;1;1
13103890;São Paulo de Olivença;3;1;0;1;204;16;16;8;0;0;1;0
13103903;São Paulo de Olivença;3;2;2;1;7;1;1;1;0;0;1;1
13104756;São Paulo de Olivença;3;1;0;1;670;49;30;12;1;1;1;0
13104799;São Paulo de Olivença;3;2;2;1;62;5;5;3;0;0;1;0
13104845;São Paulo de Olivença;3;2;2;1;17;1;2;1;0;0;1;0
13104853;São Paulo de Olivença;3;2;2;1;173;14;13;7;0;0;1;0
13106040;São Paulo de Olivença;3;1;0;1;523;33;30;15;0;1;1;0
13107453;São Paulo de Olivença;2;1;0;1;628;39;21;21;0;0;1;0
13108565;São Paulo de Olivença;3;1;0;1;646;49;29;16;0;0;1;0
13109146;São Paulo de Olivença;3;2;2;1;140;7;8;4;0;0;1;0
13110322;São Paulo de Olivença;3;2;2;1;193;9;12;6;0;0;1;0
13110330;São Paulo de Olivença;3;2;2;1;170;12;8;6;0;0;1;0
13224212;São Paulo de Olivença;2;2;0;1;327;56;27;27;1;0;1;0
13292218;São Paulo de Olivença;2;2;;2;;;;;;;;
13295217;São Paulo de Olivença;2;1;0;1;161;33;6;5;1;0;1;0
13300210;São Paulo de Olivença;3;2;2;1;9;1;1;1;0;0;1;1
13300229;São Paulo de Olivença;3;2;2;1;15;1;1;1;0;0;1;0
13301225;São Paulo de Olivença;3;2;2;1;136;9;10;3;1;0;1;0
13302213;São Paulo de Olivença;3;2;2;1;14;1;1;1;0;0;1;1
13316230;São Paulo de Olivença;3;2;2;1;9;1;1;1;0;0;1;0
13007742;São Paulo de Olivença;3;2;2;1;173;9;8;4;1;0;1;0
13007750;São Paulo de Olivença;3;2;2;1;239;12;11;6;1;0;1;0
13007785;São Paulo de Olivença;3;2;2;1;378;27;22;14;1;0;1;0
13054228;São Paulo de Olivença;3;2;;2;;;;;;;;
13076760;São Paulo de Olivença;3;2;2;1;224;12;12;6;1;0;1;0
13080342;São Paulo de Olivença;3;2;2;1;169;9;10;5;1;0;1;0
13301217;São Paulo de Olivença;3;2;2;1;33;3;3;3;1;0;1;0
13044133;São Sebastião do Uatumã;2;1;0;1;256;20;18;6;0;1;1;0
13044150;São Sebastião do Uatumã;3;2;0;1;20;1;2;3;1;0;1;0
13044206;São Sebastião do Uatumã;3;2;0;1;24;1;2;1;0;0;1;0
13044249;São Sebastião do Uatumã;3;2;0;1;31;2;3;2;1;0;1;0
13044257;São Sebastião do Uatumã;3;2;0;1;37;2;3;1;0;0;1;0
13044265;São Sebastião do Uatumã;3;2;0;1;32;2;4;2;1;0;1;0
13044281;São Sebastião do Uatumã;2;1;0;1;202;13;8;8;1;1;1;0
13044290;São Sebastião do Uatumã;3;2;0;1;17;1;2;1;0;0;1;0
13044320;São Sebastião do Uatumã;3;2;0;1;9;1;1;1;0;0;1;0
13066374;São Sebastião do Uatumã;3;2;0;1;28;1;3;2;1;0;1;0
13068695;São Sebastião do Uatumã;3;2;0;1;12;1;2;1;0;0;1;0
13068725;São Sebastião do Uatumã;3;2;0;1;26;1;3;2;0;0;1;0
13075080;São Sebastião do Uatumã;3;2;0;1;34;2;3;2;0;0;1;0
13079204;São Sebastião do Uatumã;3;2;0;1;21;2;3;3;0;0;1;0
13079212;São Sebastião do Uatumã;3;2;0;1;17;1;2;2;1;0;1;0
13081810;São Sebastião do Uatumã;2;2;0;1;189;33;13;5;0;0;1;0
13083090;São Sebastião do Uatumã;3;2;0;1;27;1;2;1;1;0;1;0
13083104;São Sebastião do Uatumã;3;2;0;1;22;2;3;2;0;0;1;0
13084542;São Sebastião do Uatumã;3;1;0;1;355;18;16;9;1;0;1;0
13088009;São Sebastião do Uatumã;3;1;0;1;397;23;20;12;1;1;1;0
13093860;São Sebastião do Uatumã;2;1;0;1;249;40;6;5;1;1;1;0
13102184;São Sebastião do Uatumã;2;2;0;1;53;26;6;6;1;0;1;0
13105558;São Sebastião do Uatumã;3;1;0;1;263;13;10;4;1;1;1;0
13105566;São Sebastião do Uatumã;3;2;0;1;14;1;2;1;0;0;1;0
13108794;São Sebastião do Uatumã;3;2;0;1;11;1;2;2;1;0;1;0
13109421;São Sebastião do Uatumã;3;1;0;1;117;6;4;2;1;0;1;0
13110870;São Sebastião do Uatumã;3;2;0;1;30;1;2;1;0;0;0;1
13110888;São Sebastião do Uatumã;3;2;0;1;18;1;2;1;0;0;0;1
13120603;São Sebastião do Uatumã;3;2;0;1;41;2;4;1;0;0;1;0
13304330;São Sebastião do Uatumã;2;1;0;1;462;24;21;12;1;1;1;0
13100262;São Sebastião do Uatumã;3;2;0;1;139;11;8;4;1;0;1;0
13036947;Silves;3;2;;2;;;;;;;;
13036955;Silves;3;2;;2;;;;;;;;
13036963;Silves;3;2;0;1;178;18;12;10;0;0;1;0
13036971;Silves;3;2;;2;;;;;;;;
13036980;Silves;3;2;0;1;226;27;21;9;1;1;1;0
13037013;Silves;2;1;0;1;601;51;31;10;0;1;1;0
13037030;Silves;3;2;0;1;113;16;12;12;0;0;1;0
13037072;Silves;3;2;0;1;136;16;12;11;1;0;1;0
13037080;Silves;3;2;;2;;;;;;;;
13037102;Silves;3;2;;2;;;;;;;;
13037129;Silves;3;2;0;1;144;17;12;12;0;0;1;0
13037145;Silves;3;2;0;1;143;15;11;11;0;0;1;0
13037161;Silves;3;2;;2;;;;;;;;
13037170;Silves;3;2;;2;;;;;;;;
13037196;Silves;3;2;;2;;;;;;;;
13037218;Silves;3;2;;2;;;;;;;;
13037250;Silves;3;2;0;1;166;16;12;11;0;1;1;0
13037269;Silves;2;2;0;1;137;58;12;5;1;0;1;0
13037331;Silves;3;2;;2;;;;;;;;
13037340;Silves;3;2;;2;;;;;;;;
13056824;Silves;3;2;;2;;;;;;;;
13056883;Silves;3;2;;2;;;;;;;;
13056891;Silves;3;2;;2;;;;;;;;
13075900;Silves;3;2;;2;;;;;;;;
13075918;Silves;3;1;;2;;;;;;;;
13079107;Silves;3;2;;2;;;;;;;;
13079115;Silves;3;2;;2;;;;;;;;
13079646;Silves;3;2;;2;;;;;;;;
13079654;Silves;3;2;0;1;233;17;13;13;0;1;1;0
13084518;Silves;3;2;;2;;;;;;;;
13089919;Silves;2;1;0;1;203;38;6;10;1;1;1;0
13102680;Silves;3;1;0;1;1296;103;72;32;1;0;1;0
13234218;Silves;2;2;0;1;317;55;25;25;1;0;1;0
13007840;Tabatinga;3;2;2;1;139;6;8;5;0;0;1;0
13007874;Tabatinga;2;1;0;1;945;45;35;11;1;0;1;0
13007890;Tabatinga;3;2;2;1;123;4;6;6;0;1;1;0
13007904;Tabatinga;3;2;2;1;112;4;4;3;1;0;1;0
13007920;Tabatinga;3;2;2;1;860;31;32;10;0;1;1;0
13007939;Tabatinga;3;2;2;1;273;18;17;14;1;0;1;0
13007955;Tabatinga;3;2;2;1;909;38;44;17;1;0;1;0
13007963;Tabatinga;3;2;0;1;23;2;2;4;1;0;1;0
13007971;Tabatinga;3;2;2;1;121;6;8;7;1;0;1;0
13007998;Tabatinga;3;2;0;1;45;3;3;3;1;1;1;0
